Timestamp,Scenario,Temp,Hum,AccX,AccY,AccZ,Sample
19:43:54,D0,19.14,73.0,3688.0,1448.0,1077.0,0,544
19:43:55,D0,19.14,73.0,3688.0,1448.0,1077.0,0,545
19:43:55,D0,19.14,73.0,3688.0,1448.0,1077.0,0,546
19:43:56,D0,19.14,73.0,3688.0,1448.0,1077.0,0,547
19:43:56,D0,19.14,73.0,3688.0,1448.0,1077.0,0,548
19:43:57,D0,19.14,73.0,3688.0,1448.0,1077.0,0,549
19:43:57,D0,19.14,73.0,3688.0,1448.0,1077.0,0,550
19:43:58,D0,19.14,73.0,3688.0,1448.0,1077.0,0,551
19:43:58,D0,19.14,73.0,3688.0,1446.0,1077.0,0,552
19:43:59,D0,19.14,73.0,3688.0,1446.0,1077.0,0,553
19:43:59,D0,19.14,73.0,3688.0,1446.0,1077.0,0,554
19:44:00,D0,19.14,73.0,3688.0,1446.0,1077.0,0,555
19:44:00,D0,19.14,73.0,3688.0,1446.0,1077.0,0,556
19:44:01,D0,19.14,73.0,3688.0,1446.0,1077.0,0,557
19:44:01,D0,19.14,73.0,3688.0,1446.0,1077.0,0,558
19:44:02,D0,19.14,73.0,3688.0,1446.0,1077.0,0,559
19:44:02,D0,19.14,73.0,3688.0,1446.0,1077.0,0,560
19:44:03,D0,19.14,73.0,3689.0,1451.0,1078.0,0,561
19:44:03,D0,19.14,73.0,3689.0,1451.0,1078.0,0,562
19:44:04,D0,19.14,73.0,3691.0,1449.0,1079.0,0,563
19:44:05,D0,19.14,73.0,3691.0,1449.0,1079.0,0,564
19:44:06,D0,19.14,73.0,3689.0,1448.0,1078.0,0,565
19:44:06,D0,19.14,73.0,3689.0,1450.0,1076.0,0,566
19:44:07,D0,19.14,73.0,3689.0,1450.0,1076.0,0,567
19:44:07,D0,19.14,73.0,3689.0,1450.0,1076.0,0,568
19:44:08,D0,19.14,73.0,3689.0,1450.0,1076.0,0,569
19:44:08,D0,19.14,73.0,3689.0,1450.0,1076.0,0,570
19:44:09,D0,19.14,73.0,3689.0,1450.0,1076.0,0,571
19:44:09,D0,19.14,73.0,3689.0,1450.0,1076.0,0,572
19:44:10,D0,19.14,73.0,3689.0,1450.0,1076.0,0,573
19:44:10,D0,19.14,73.0,3689.0,1450.0,1076.0,0,574
19:44:11,D0,19.14,73.0,3689.0,1450.0,1076.0,0,575
19:44:11,D0,19.14,73.0,3689.0,1450.0,1076.0,0,576
19:44:12,D0,19.14,73.0,3689.0,1450.0,1076.0,0,577
19:44:12,D0,19.14,73.0,3689.0,1450.0,1076.0,0,578
19:44:13,D0,19.14,73.0,3689.0,1450.0,1076.0,0,579
19:44:13,D0,19.14,73.0,3688.0,1451.0,1077.0,0,580
19:44:14,D0,19.14,73.0,3688.0,1451.0,1077.0,0,581
19:44:14,D0,19.14,73.0,3688.0,1450.0,1077.0,0,582
19:44:15,D0,19.14,73.0,3688.0,1450.0,1077.0,0,583
19:44:15,D0,19.14,73.0,3689.0,1447.0,1076.0,0,584
19:44:16,D0,19.14,73.0,3689.0,1447.0,1076.0,0,585
19:44:16,D0,19.14,73.0,3689.0,1447.0,1076.0,0,586
19:44:17,D0,19.14,73.0,3689.0,1447.0,1076.0,0,587
19:44:17,D0,19.14,73.0,3689.0,1447.0,1076.0,0,588
19:44:18,D0,19.14,73.0,3689.0,1447.0,1076.0,0,589
19:44:18,D0,19.14,73.0,3689.0,1447.0,1076.0,0,590
19:44:19,D0,19.14,73.0,3687.0,1449.0,1076.0,0,591
19:44:19,D0,19.14,73.0,3688.0,1453.0,1078.0,0,592
