Timestamp,Scenario,Temp,Hum,AccX_RMS,AccY_RMS,AccZ_RMS
2026-04-01 21:52:42,D0,25.39,51.0,2339.1923392487415,2639.239896258012,2063.8518721071046
2026-04-01 21:52:43,D0,25.39,51.0,2342.897242731742,2634.043993558194,2066.379052836144
2026-04-01 21:52:44,D0,25.4,51.0,2345.949121357921,2629.325959252675,2069.003779600221
2026-04-01 21:52:45,D0,25.4,51.0,2349.2681754112277,2624.131713538785,2071.852465789975
2026-04-01 21:52:46,D0,25.4,51.0,2353.0625129817527,2618.6806239020443,2074.515808568351
2026-04-01 21:52:47,D0,25.41,51.0,2356.2487962861646,2613.665024443645,2077.2567101829277
2026-04-01 21:52:48,D0,25.41,51.0,2359.462224745291,2608.5436722431923,2080.1289767704307
2026-04-01 21:52:49,D0,25.41,51.0,2363.002452389756,2603.277968254639,2082.861433221135
2026-04-01 21:52:50,D0,25.41,51.0,2366.2836326188794,2598.111504535554,2085.5891230057755
2026-04-01 21:52:51,D0,25.41,51.0,2369.3207001163855,2593.198897115298,2088.3558868162295
2026-04-01 21:52:52,D0,25.41,51.0,2372.8356348470493,2587.72937727267,2091.194010607337
2026-04-01 21:52:53,D0,25.41,51.0,2376.0401154020947,2582.581309465396,2093.8321040618325
2026-04-01 21:52:54,D0,25.41,50.0,2378.7226130845943,2578.0854659999154,2096.440151781109
2026-04-01 21:52:55,D0,25.41,50.0,2382.1232923591506,2572.874017514266,2099.070313257753
2026-04-01 21:52:56,D0,25.41,50.0,2385.0797533835216,2568.1369570176744,2101.7791939211884
2026-04-01 21:52:57,D0,25.41,50.0,2387.5199014877344,2563.704600768193,2104.48968398517
2026-04-01 21:52:58,D0,25.41,50.0,2390.207867529517,2558.7621382223083,2107.2171482787435
2026-04-01 21:52:59,D0,25.41,50.0,2392.6747146237826,2553.841986106423,2110.166325198087
2026-04-01 21:53:00,D0,25.42,50.0,2393.5498511624946,2550.261629715665,2113.36501343237
2026-04-01 21:53:01,D0,25.42,50.0,2394.7461243313455,2546.751697751471,2116.3859005389354
2026-04-01 21:53:02,D0,25.42,50.0,2397.02275333381,2542.429676510247,2118.440499518455
2026-04-01 21:53:03,D0,25.43,50.0,2398.9968403480652,2538.2839045307755,2121.2745579014518
2026-04-01 21:53:04,D0,25.43,50.0,2400.8077703139834,2534.219860233125,2124.334507557602
2026-04-01 21:53:05,D0,25.43,50.0,2402.6230228648024,2530.0004999999505,2127.3268507683533
2026-04-01 21:53:06,D0,25.45,50.0,2405.3401173222883,2526.2478362187667,2130.2317150958015
2026-04-01 21:53:07,D0,25.45,50.0,2407.3244982760425,2521.7570382572544,2133.3806950471826
2026-04-01 21:53:08,D0,25.45,50.0,2409.260266139796,2517.606673013082,2136.2091002521265
2026-04-01 21:53:09,D0,25.46,50.0,2411.4595227786845,2512.94105979428,2139.311368174348
2026-04-01 21:53:10,D0,25.46,50.0,2414.1558586802134,2507.7385270398504,2142.499327887876
2026-04-01 21:53:11,D0,25.46,50.0,2416.861150335286,2502.661589188598,2145.5132486190805
2026-04-01 21:53:12,D0,25.47,50.0,2418.6919460733316,2498.36246369497,2148.474563498484
2026-04-01 21:53:13,D0,25.47,50.0,2421.9776898229265,2492.260485984561,2151.8536660284312
2026-04-01 21:53:14,D0,25.47,50.0,2426.7167139985663,2486.5568423022223,2153.4808566597476
2026-04-01 21:53:15,D0,25.48,50.0,2429.7387452152134,2483.9773368531364,2153.5966474713873
2026-04-01 21:53:16,D0,25.48,50.0,2432.2944003553516,2479.992058455027,2155.4984852697066
2026-04-01 21:53:17,D0,25.48,50.0,2436.5300839513557,2474.7357293254568,2157.134979550422
2026-04-01 21:53:18,D0,25.48,50.0,2436.03575712673,2474.2059514114826,2158.3174743304103
2026-04-01 21:53:19,D0,25.49,50.0,2436.4511507518473,2475.643698111665,2155.3026539212538
2026-04-01 21:53:20,D0,25.49,50.0,2438.6213154157413,2475.135123584165,2153.6071275885024
2026-04-01 21:53:21,D0,25.49,50.0,2441.4774481858317,2476.693483255447,2148.880906425482
2026-04-01 21:53:22,D0,25.49,50.0,2444.7436941323726,2478.073332248261,2143.947580982334
2026-04-01 21:53:23,D0,25.49,50.0,2449.251626517782,2477.3048823267595,2139.9257066543223
2026-04-01 21:53:24,D0,25.49,50.0,2453.722317215214,2477.2756063869842,2136.090307079736
2026-04-01 21:53:25,D0,25.51,50.0,2457.100512799588,2478.2314137303642,2131.118626449499
2026-04-01 21:53:26,D0,25.51,50.0,2458.9129569791608,2479.0966782277774,2128.126154625237
2026-04-01 21:53:27,D0,25.51,50.0,2459.475311931388,2482.154594299074,2124.72834263583
2026-04-01 21:53:28,D0,25.52,50.0,2458.9748961711666,2485.0200622932603,2121.9279064096404
2026-04-01 21:53:29,D0,25.52,50.0,2457.793052720265,2486.161843082626,2122.073912473362
2026-04-01 21:53:30,D0,25.52,50.0,2459.893487531523,2485.0003541247233,2121.2779379421263
2026-04-01 21:53:31,D0,25.53,50.0,2461.617900893638,2483.9196444329677,2120.4461228713167
2026-04-01 21:53:32,D0,25.53,50.0,2462.7880420369106,2483.3473800497586,2119.689014926482
2026-04-01 21:53:33,D0,25.53,50.0,2464.4907912183403,2482.5071117722905,2118.7123447981326
2026-04-01 21:53:34,D0,25.53,50.0,2466.147209718025,2481.703509688456,2117.8349510762164
2026-04-01 21:53:35,D0,25.53,50.0,2467.424661463851,2480.991195067004,2117.0445555065676
2026-04-01 21:53:36,D0,25.53,50.0,2468.9543981207917,2480.154775412212,2116.256104539335
2026-04-01 21:53:37,D0,25.53,50.0,2470.5550267095855,2479.263380522529,2115.439533524889
2026-04-01 21:53:38,D0,25.53,50.0,2471.7447562400125,2478.6573200021016,2114.820157838486
2026-04-01 21:53:39,D0,25.53,50.0,2472.728454561883,2478.1936869421647,2114.131128856486
2026-04-01 21:53:40,D0,25.54,50.0,2474.225521249023,2477.370480973728,2113.3641333191968
2026-04-01 21:53:41,D0,25.54,50.0,2475.7140343747296,2476.4679081304484,2112.64617955776
2026-04-01 21:53:42,D0,25.54,50.0,2476.9620647074917,2475.8371796222787,2111.9970478199066
2026-04-01 21:53:43,D0,25.54,50.0,2478.1546582084015,2475.160338240737,2111.390859125804
2026-04-01 21:53:44,D0,25.54,50.0,2478.943904165643,2474.816488146141,2110.9656818622134
2026-04-01 21:53:45,D0,25.54,50.0,2479.4101738115055,2474.725297886616,2110.6883119020677
2026-04-01 21:53:46,D0,25.54,50.0,2479.7780727315094,2474.8726128833378,2110.1517457282544
2026-04-01 21:53:47,D0,25.55,50.0,2481.6234867521703,2474.8237917071997,2109.304254961811
2026-04-01 21:53:48,D0,25.55,50.0,2482.5983102386904,2474.5832780490537,2108.5333125184434
2026-04-01 21:53:49,D0,25.55,50.0,2482.9121490701195,2474.7616289250973,2108.005768493056
2026-04-01 21:53:50,D0,25.56,50.0,2483.789689164523,2474.4269316348787,2107.3702285075587
2026-04-01 21:53:51,D0,25.56,50.0,2485.0232010989353,2473.9394434787605,2106.5478774525873
2026-04-01 21:53:52,D0,25.56,50.0,2486.114860580661,2475.5325669439294,2103.9463990320664
2026-04-01 21:53:53,D0,25.56,50.0,2486.8684042385516,2475.688714277302,2102.827895953447
2026-04-01 21:53:54,D0,25.56,50.0,2488.3167443072834,2475.0563084503756,2101.7904533991964
2026-04-01 21:53:55,D0,25.56,50.0,2488.656131328714,2475.524069767854,2100.770734754271
2026-04-01 21:53:56,D0,25.57,50.0,2489.706918494625,2475.4257855972983,2099.640178697293
2026-04-01 21:53:57,D0,25.57,50.0,2491.523545945332,2474.501972114793,2098.539580279581
2026-04-01 21:53:58,D0,25.57,50.0,2492.0265307576483,2474.823567448799,2097.5596630370255
2026-04-01 21:53:59,D0,25.57,50.0,2492.759491005901,2474.764047338655,2096.82537899559
2026-04-01 21:54:00,D0,25.57,50.0,2494.187763581563,2474.13062913016,2095.9212461349784
2026-04-01 21:54:01,D0,25.57,50.0,2494.9889679114817,2473.9899534961737,2095.1853426367798
2026-04-01 21:54:02,D0,25.57,50.0,2495.7672868278405,2473.890153179805,2094.420191843079
2026-04-01 21:54:03,D0,25.57,50.0,2496.917177240767,2473.3559650806433,2093.67879580417
2026-04-01 21:54:04,D0,25.57,50.0,2498.117873519983,2472.5967079165985,2093.045142848094
2026-04-01 21:54:05,D0,25.57,50.0,2498.850621785944,2472.476394225029,2092.369766556571
2026-04-01 21:54:06,D0,25.57,50.0,2500.0089359840294,2471.922102332515,2091.636801646022
2026-04-01 21:54:07,D0,25.57,50.0,2500.826017539005,2471.598446350054,2091.0736835415437
2026-04-01 21:54:08,D0,25.57,50.0,2501.7937504918345,2471.165641959276,2090.418474851387
2026-04-01 21:54:09,D0,25.58,50.0,2503.009117042924,2470.5905427650287,2089.6953940706285
2026-04-01 21:54:10,D0,25.58,50.0,2503.38665810937,2470.7207450458664,2089.141687392217
2026-04-01 21:54:11,D0,25.58,50.0,2504.7536325954293,2469.824098999765,2088.5373326804574
2026-04-01 21:54:12,D0,25.58,50.0,2506.1139399476633,2468.915893666692,2087.8748693348457
2026-04-01 21:54:13,D0,25.58,50.0,2507.021737041783,2468.4763742033265,2087.231666586151
2026-04-01 21:54:14,D0,25.58,50.0,2508.099557433875,2467.8977572014605,2086.6687015432035
2026-04-01 21:54:15,D0,25.6,50.0,2509.4866247900186,2467.0288020207627,2086.015848453698
2026-04-01 21:54:16,D0,25.6,50.0,2510.637741690346,2466.4830954214954,2085.3720723170723
2026-04-01 21:54:17,D0,25.6,50.0,2511.3138712634072,2466.321110480142,2084.857330850243
2026-04-01 21:54:18,D0,25.61,50.0,2512.4480253330617,2465.70061037426,2084.2032866301693
2026-04-01 21:54:19,D0,25.61,50.0,2513.583189393182,2465.075692549825,2083.580874360292
2026-04-01 21:54:20,D0,25.61,50.0,2513.9009308244426,2465.0455411614607,2083.1996687787755
2026-04-01 21:54:21,D0,25.61,50.0,2515.170904729935,2464.1845446313473,2082.6471400599767
2026-04-01 21:54:22,D0,25.61,50.0,2516.225413193341,2463.510022305572,2082.0942005586585
2026-04-01 21:54:23,D0,25.61,50.0,2515.9847555182046,2463.8486865065393,2081.8839472938926
2026-04-01 21:54:24,D0,25.62,50.0,2516.4705243654257,2463.728091734151,2081.4722097592366
2026-04-01 21:54:25,D0,25.62,50.0,2517.4066437506676,2463.2826593795526,2080.950013815805
2026-04-01 21:54:26,D0,25.62,50.0,2517.266217546329,2463.7889256184267,2080.5777490879786
2026-04-01 21:54:27,D0,25.63,50.0,2517.464917332514,2463.9192235136284,2080.2063070762956
2026-04-01 21:54:28,D0,25.63,50.0,2518.467313665198,2463.323027944163,2079.6441330189164
2026-04-01 21:54:29,D0,25.63,50.0,2518.6174898146005,2463.332988046886,2079.4031547537866
2026-04-01 21:54:30,D0,25.63,50.0,2518.945880720743,2463.5230707261503,2078.919729090087
2026-04-01 21:54:31,D0,25.63,50.0,2520.1330282348194,2462.784018138822,2078.477548591757
2026-04-01 21:54:32,D0,25.63,50.0,2520.9497634820095,2462.348586207891,2078.076639587674
2026-04-01 21:54:33,D0,25.63,50.0,2521.87763977557,2461.8040762822698,2077.6355503311934
2026-04-01 21:54:34,D0,25.64,50.0,2522.632145200723,2461.2446973025662,2077.424542552629
2026-04-01 21:54:35,D0,25.64,50.0,2523.4050388314595,2460.787317099956,2077.0133027980346
2026-04-01 21:54:36,D0,25.64,50.0,2524.6045611144727,2459.891465085401,2076.6013892897213
2026-04-01 21:54:37,D0,25.64,50.0,2525.400853330021,2459.5132221640933,2076.1474610441333
2026-04-01 21:54:38,D0,25.64,50.0,2526.5484657928096,2458.7693527453935,2075.664433380309
2026-04-01 21:54:39,D0,25.64,50.0,2527.758631673523,2458.0226768685434,2075.1623647319743
2026-04-01 21:54:40,D0,25.64,50.0,2528.9819829330536,2456.9363504169173,2074.9414160404626
2026-04-01 21:54:41,D0,25.64,50.0,2530.5240386133464,2455.6194493447065,2074.5899426151664
2026-04-01 21:54:42,D0,25.64,50.0,2531.875871759909,2454.616238844679,2074.259135209485
2026-04-01 21:54:43,D0,25.64,50.0,2533.0519655151174,2453.5809687067594,2074.0183412882348
2026-04-01 21:54:44,D0,25.64,50.0,2534.273840767805,2452.5843104774194,2073.767183171727
2026-04-01 21:54:45,D0,25.64,50.0,2535.908243608195,2451.1966485779963,2073.4060697316386
2026-04-01 21:54:46,D0,25.65,50.0,2536.718443185999,2450.581269821509,2073.084718481133
2026-04-01 21:54:47,D0,25.65,50.0,2537.712225607939,2449.856120265025,2072.8032251036275
2026-04-01 21:54:48,D0,25.65,50.0,2539.5068241688186,2448.352615535597,2072.4520645843654
2026-04-01 21:54:49,D0,25.65,50.0,2540.5969180489847,2447.5318424894904,2072.0895057887824
2026-04-01 21:54:50,D0,25.65,50.0,2541.4001377193636,2447.0237268976366,2071.7069194265873
2026-04-01 21:54:51,D0,25.65,50.0,2542.551934572822,2446.2818071514166,2071.2640488358793
2026-04-01 21:54:52,D0,25.65,50.0,2544.2565888683475,2444.811510116884,2070.9126273215875
2026-04-01 21:54:53,D0,25.65,50.0,2544.2270221031768,2445.34246885789,2070.405542399846
2026-04-01 21:54:54,D0,25.65,50.0,2543.8707691233058,2445.4017727154774,2070.6329853453026
2026-04-01 21:54:55,D0,25.65,50.0,2544.8095351125985,2444.6319354864036,2070.372922929587
2026-04-01 21:54:56,D0,25.65,50.0,2544.1211527755513,2445.353115605188,2070.3328911071285
2026-04-01 21:54:57,D0,25.65,50.0,2543.999599056572,2445.66781472873,2070.0417266325817
2026-04-01 21:54:58,D0,25.65,50.0,2545.077248336482,2444.785737033002,2069.731335222038
2026-04-01 21:54:59,D0,25.65,50.0,2544.5909710599853,2445.3186520369895,2069.5504342731056
2026-04-01 21:55:00,D0,25.65,50.0,2544.2069982609514,2445.7634922453153,2069.4503134890674
2026-04-01 21:55:01,D0,25.65,50.0,2545.125672732095,2445.123608327399,2069.180028417054
2026-04-01 21:55:02,D0,25.65,49.0,2545.066405813412,2445.2750990430504,2069.0695831701746
2026-04-01 21:55:03,D0,25.65,49.0,2544.7838670504025,2445.6313520234403,2068.9894296491707
2026-04-01 21:55:04,D0,25.65,49.0,2545.077008658088,2445.582008438891,2068.6485781785173
2026-04-01 21:55:05,D0,25.65,49.0,2545.165430772625,2445.490537704041,2068.5984603107486
2026-04-01 21:55:06,D0,25.65,49.0,2545.449137185813,2445.2927779715865,2068.38866270341
2026-04-01 21:55:07,D0,25.65,49.0,2545.776476833738,2445.1657939698075,2068.2491581045065
2026-04-01 21:55:08,D0,25.65,49.0,2546.0910804603986,2444.9626909218878,2068.1590146794806
2026-04-01 21:55:09,D0,25.65,49.0,2546.34385737669,2444.8242309008638,2068.019156100833
2026-04-01 21:55:10,D0,25.65,49.0,2546.6503961085823,2444.5791601009773,2067.8694784729523
2026-04-01 21:55:11,D0,25.65,49.0,2546.8474316299357,2444.558878407309,2067.668875811599
2026-04-01 21:55:12,D0,25.65,49.0,2547.4179613875694,2444.138938358456,2067.5089987712267
2026-04-01 21:55:13,D0,25.65,49.0,2547.7954980727945,2443.8934919509074,2067.3995283930967
2026-04-01 21:55:14,D0,25.64,50.0,2547.5143610978917,2444.1725716487367,2067.3395971634654
2026-04-01 21:55:15,D0,25.64,50.0,2548.3993113325078,2443.4495697681177,2067.1095665203625
2026-04-01 21:55:16,D0,25.64,50.0,2549.496409097295,2442.69645474013,2066.890098674818
2026-04-01 21:55:17,D0,25.65,50.0,2549.709859964463,2442.295182814723,2066.6713526828594
2026-04-01 21:55:18,D0,25.65,50.0,2551.3241620774106,2441.0510113473665,2066.1049077914704
2026-04-01 21:55:19,D0,25.65,50.0,2553.1129743902834,2439.786441473925,2065.461604581407
2026-04-01 21:55:20,D0,25.65,50.0,2553.6737673399084,2439.746863918468,2064.8503577741417
2026-04-01 21:55:21,D0,25.65,50.0,2554.919417515942,2438.950427950515,2064.2669473689684
2026-04-01 21:55:22,D0,25.65,50.0,2556.7099757305286,2437.629586298952,2063.6718804112247
2026-04-01 21:55:23,D0,25.65,50.0,2557.4417803735046,2437.579793565741,2062.8662947462203
2026-04-01 21:55:24,D0,25.66,50.0,2558.396351232545,2437.1382603373163,2062.235153904617
2026-04-01 21:55:25,D0,25.66,50.0,2560.446242356984,2435.5662709111407,2061.5419059529204
2026-04-01 21:55:26,D0,25.66,50.0,2561.4622698763296,2435.198683885978,2060.75399550747
2026-04-01 21:55:27,D0,25.65,50.0,2562.44701798886,2434.7372671399266,2060.152863260394
2026-04-01 21:55:28,D0,25.65,50.0,2564.1628594923527,2433.598448799637,2059.4700022093066
2026-04-01 21:55:29,D0,25.65,50.0,2565.436222165735,2432.9201980336306,2058.738664813968
2026-04-01 21:55:30,D0,25.66,50.0,2566.283250149913,2432.58449596309,2058.136943937405
2026-04-01 21:55:31,D0,25.66,50.0,2567.60910576357,2431.7766941065947,2057.4634869178117
2026-04-01 21:55:32,D0,25.66,50.0,2569.3928874346952,2430.550065314434,2056.7109082221546
2026-04-01 21:55:33,D0,25.67,49.0,2570.256672007681,2430.2921429326148,2055.9911502727828
2026-04-01 21:55:34,D0,25.67,49.0,2571.486138403239,2429.7228854336454,2055.3676410803005
2026-04-01 21:55:35,D0,25.67,49.0,2572.7728135224065,2428.6902169688087,2055.008024315234
2026-04-01 21:55:36,D0,25.67,50.0,2573.6760518759934,2428.7703246704905,2054.0277456743374
2026-04-01 21:55:37,D0,25.67,50.0,2574.7486032620736,2428.3080735359754,2053.238899884765
2026-04-01 21:55:38,D0,25.67,50.0,2576.5881257973692,2427.3274130203367,2052.19682779211
2026-04-01 21:55:39,D0,25.67,50.0,2578.1825614180234,2426.4153251246994,2051.239695891243
