Scenario,Temp_Mean,Hum_Mean,AccX_Mean,AccX_Std,AccX_Max,AccX_Min,AccX_RMS,AccX_Skew,AccX_Kurt,AccX_PeakFreq_Hz,AccY_Mean,AccY_Std,AccY_Max,AccY_Min,AccY_RMS,AccY_Skew,AccY_Kurt,AccY_PeakFreq_Hz,AccZ_Mean,AccZ_Std,AccZ_Max,AccZ_Min,AccZ_RMS,AccZ_Skew,AccZ_Kurt,AccZ_PeakFreq_Hz
D2,19.24,73.0,3682.2,0.75,3683.0,3681.0,3682.2,-0.344,-1.153,0.2,1448.45,1.32,1450.0,1447.0,1448.45,0.173,-1.734,0.1,1102.65,8.14,1114.0,1094.0,1102.68,0.227,-1.531,0.1
D2,19.24,73.0,3682.2,0.75,3683.0,3681.0,3682.2,-0.344,-1.153,0.2,1449.05,2.11,1454.0,1447.0,1449.05,0.99,0.373,0.1,1099.75,8.73,1114.0,1085.0,1099.78,0.171,-0.948,0.1
D2,19.24,73.0,3682.2,0.75,3683.0,3681.0,3682.2,-0.344,-1.153,0.2,1449.65,2.54,1454.0,1447.0,1449.65,0.598,-0.84,0.1,1096.85,8.32,1114.0,1085.0,1096.88,0.226,-0.817,0.1
D2,19.24,73.0,3682.3,0.71,3683.0,3681.0,3682.3,-0.511,-0.925,0.2,1450.3,2.72,1454.0,1447.0,1450.3,0.218,-1.328,0.1,1094.3,7.54,1107.0,1085.0,1094.33,0.259,-1.009,0.1
D2,19.24,73.0,3682.5,0.59,3683.0,3681.0,3682.5,-0.724,-0.449,0.1,1451.0,2.68,1454.0,1447.0,1451.0,-0.124,-1.38,0.1,1092.1,6.68,1107.0,1085.0,1092.12,0.439,-0.773,0.1
D2,19.24,73.0,3682.6,0.49,3683.0,3682.0,3682.6,-0.408,-1.833,0.1,1451.7,2.45,1454.0,1447.0,1451.7,-0.425,-1.169,0.1,1090.2,5.56,1101.0,1085.0,1090.21,0.451,-1.112,0.1
D2,19.24,73.0,3682.6,0.49,3683.0,3682.0,3682.6,-0.408,-1.833,0.1,1452.4,1.96,1454.0,1450.0,1452.4,-0.408,-1.833,0.1,1088.6,4.41,1094.0,1085.0,1088.61,0.408,-1.833,0.1
D2,19.24,73.0,3682.7,0.46,3683.0,3682.0,3682.7,-0.873,-1.238,0.1,1452.8,1.83,1454.0,1450.0,1452.8,-0.873,-1.238,0.1,1087.7,4.12,1094.0,1085.0,1087.71,0.873,-1.238,0.1
D2,19.24,73.0,3682.8,0.4,3683.0,3682.0,3682.8,-1.5,0.25,0.1,1453.2,1.6,1454.0,1450.0,1453.2,-1.5,0.25,0.1,1086.8,3.6,1094.0,1085.0,1086.81,1.5,0.25,0.1
D2,19.24,73.0,3682.9,0.3,3683.0,3682.0,3682.9,-2.667,5.111,0.1,1453.6,1.2,1454.0,1450.0,1453.6,-2.667,5.111,0.1,1085.9,2.7,1094.0,1085.0,1085.9,2.667,5.111,0.1
D2,19.24,73.0,3683.0,0.0,3683.0,3683.0,3683.0,0.0,0.0,0.0,1454.0,0.0,1454.0,1454.0,1454.0,0.0,0.0,0.0,1085.0,0.0,1085.0,1085.0,1085.0,0.0,0.0,0.0
D2,19.24,73.0,3683.1,0.44,3685.0,3683.0,3683.1,4.129,15.053,0.5,1454.0,0.0,1454.0,1454.0,1454.0,0.0,0.0,0.0,1085.0,0.0,1085.0,1085.0,1085.0,0.0,0.0,0.0
D2,19.24,73.0,3683.3,0.71,3685.0,3683.0,3683.3,1.96,1.843,0.1,1454.0,0.0,1454.0,1454.0,1454.0,0.0,0.0,0.0,1085.0,0.0,1085.0,1085.0,1085.0,0.0,0.0,0.0
D2,19.24,73.0,3683.5,0.87,3685.0,3683.0,3683.5,1.155,-0.667,0.1,1454.0,0.0,1454.0,1454.0,1454.0,0.0,0.0,0.0,1085.0,0.0,1085.0,1085.0,1085.0,0.0,0.0,0.0
D2,19.24,73.0,3683.7,0.95,3685.0,3683.0,3683.7,0.629,-1.604,0.1,1454.2,0.87,1458.0,1454.0,1454.2,4.129,15.053,0.1,1084.95,0.22,1085.0,1084.0,1084.95,-4.129,15.053,0.2
D2,19.24,73.0,3683.85,0.96,3685.0,3683.0,3683.85,0.303,-1.853,0.1,1454.35,1.24,1458.0,1453.0,1454.35,2.491,4.684,0.2,1085.05,0.74,1088.0,1084.0,1085.05,2.883,10.038,0.6
D2,19.24,73.0,3683.95,0.92,3685.0,3683.0,3683.95,0.099,-1.813,0.1,1454.25,1.3,1458.0,1453.0,1454.25,2.267,4.074,0.3,1085.35,1.15,1088.0,1084.0,1085.35,1.643,1.393,0.2
D2,19.24,73.0,3684.05,0.86,3685.0,3683.0,3684.05,-0.096,-1.656,0.1,1454.15,1.35,1458.0,1453.0,1454.15,2.155,3.71,0.2,1085.65,1.39,1088.0,1084.0,1085.65,0.978,-0.717,0.1
D2,19.24,73.0,3684.15,0.79,3685.0,3683.0,3684.15,-0.273,-1.359,0.1,1454.05,1.4,1458.0,1453.0,1454.05,2.119,3.531,0.2,1085.95,1.53,1088.0,1084.0,1085.95,0.501,-1.535,0.1
D2,19.24,73.0,3684.25,0.7,3685.0,3683.0,3684.25,-0.386,-0.919,0.1,1453.95,1.43,1458.0,1453.0,1453.95,2.136,3.505,0.1,1086.25,1.61,1088.0,1084.0,1086.25,0.095,-1.823,0.1
D2,19.24,73.0,3684.45,0.59,3685.0,3683.0,3684.45,-0.538,-0.638,0.1,1453.95,1.43,1458.0,1453.0,1453.95,2.136,3.505,0.1,1086.55,1.63,1088.0,1084.0,1086.55,-0.298,-1.762,0.1
D2,19.24,73.0,3684.55,0.5,3685.0,3684.0,3684.55,-0.201,-1.96,0.1,1453.95,1.43,1458.0,1453.0,1453.95,2.136,3.505,0.1,1086.85,1.59,1088.0,1084.0,1086.85,-0.724,-1.331,0.1
D2,19.24,73.0,3684.55,0.5,3685.0,3684.0,3684.55,-0.201,-1.96,0.1,1453.95,1.43,1458.0,1453.0,1453.95,2.136,3.505,0.1,1087.15,1.49,1088.0,1084.0,1087.15,-1.25,-0.291,0.1
D2,19.24,73.0,3684.55,0.5,3685.0,3684.0,3684.55,-0.201,-1.96,0.1,1453.75,1.55,1458.0,1452.0,1453.75,1.886,2.913,0.3,1087.55,1.4,1089.0,1084.0,1087.55,-1.814,1.87,0.2
D2,19.24,73.0,3684.55,0.5,3685.0,3684.0,3684.55,-0.201,-1.96,0.1,1453.35,1.28,1458.0,1452.0,1453.35,2.215,6.099,0.2,1088.0,1.0,1089.0,1084.0,1088.0,-3.0,10.0,0.3
D2,19.24,73.0,3684.6,0.49,3685.0,3684.0,3684.6,-0.408,-1.833,0.1,1453.0,0.77,1454.0,1452.0,1453.0,0.0,-1.333,0.1,1088.3,0.46,1089.0,1088.0,1088.3,0.873,-1.238,0.1
D2,19.24,73.0,3684.6,0.58,3685.0,3683.0,3684.6,-1.15,0.315,0.1,1453.0,0.84,1454.0,1452.0,1453.0,0.0,-1.571,0.1,1088.35,0.48,1089.0,1088.0,1088.35,0.629,-1.604,0.1
D2,19.24,73.0,3684.5,0.74,3685.0,3683.0,3684.5,-1.103,-0.314,0.1,1453.1,0.89,1454.0,1452.0,1453.1,-0.197,-1.706,0.1,1088.35,0.48,1089.0,1088.0,1088.35,0.629,-1.604,0.1
D2,19.24,73.0,3684.55,0.74,3685.0,3683.0,3684.55,-1.283,0.03,0.1,1453.4,1.28,1457.0,1452.0,1453.4,0.794,0.767,0.1,1088.25,0.7,1089.0,1086.0,1088.25,-1.267,2.868,0.1
D2,19.24,73.0,3684.65,0.73,3685.0,3683.0,3684.65,-1.705,1.071,0.1,1453.6,1.36,1457.0,1452.0,1453.6,0.389,-0.175,0.1,1088.25,0.7,1089.0,1086.0,1088.25,-1.267,2.868,0.1
D2,19.24,73.0,3684.65,0.73,3685.0,3683.0,3684.65,-1.705,1.071,0.1,1453.55,1.43,1457.0,1452.0,1453.55,0.411,-0.545,0.1,1088.2,0.75,1089.0,1086.0,1088.2,-1.059,1.526,0.1
D2,19.24,73.0,3684.55,0.74,3685.0,3683.0,3684.55,-1.283,0.03,0.2,1453.75,1.61,1457.0,1452.0,1453.75,0.266,-1.151,0.1,1088.1,0.83,1089.0,1086.0,1088.1,-0.712,-0.014,0.1
D2,19.24,73.0,3684.45,0.74,3685.0,3683.0,3684.45,-0.939,-0.571,0.2,1453.95,1.75,1457.0,1452.0,1453.95,0.077,-1.505,0.1,1088.0,0.89,1089.0,1086.0,1088.0,-0.419,-0.813,0.1
D2,19.24,73.0,3684.35,0.73,3685.0,3683.0,3684.35,-0.644,-0.87,0.2,1454.25,1.64,1457.0,1452.0,1454.25,-0.268,-1.267,0.1,1087.7,1.0,1089.0,1086.0,1087.7,-0.26,-1.01,0.2
D2,19.24,72.95,3684.25,0.7,3685.0,3683.0,3684.25,-0.386,-0.919,0.2,1454.55,1.47,1457.0,1452.0,1454.55,-0.623,-0.577,0.2,1087.4,1.02,1089.0,1086.0,1087.4,-0.011,-1.155,0.1
D2,19.24,72.85,3684.15,0.65,3685.0,3683.0,3684.15,-0.164,-0.706,0.2,1454.85,1.19,1457.0,1452.0,1454.85,-0.941,0.972,0.3,1087.1,0.94,1089.0,1086.0,1087.1,0.157,-1.24,0.1
D2,19.24,72.75,3684.15,0.57,3685.0,3683.0,3684.15,-0.004,-0.15,0.2,1455.05,0.97,1457.0,1452.0,1455.05,-1.076,2.942,0.3,1086.85,0.85,1088.0,1086.0,1086.85,0.291,-1.565,0.1
D2,19.24,72.65,3684.05,0.8,3685.0,3682.0,3684.05,-1.242,1.698,0.2,1455.35,1.06,1457.0,1452.0,1455.35,-0.983,2.863,0.2,1086.55,0.92,1088.0,1085.0,1086.55,0.237,-0.894,0.1
D2,19.24,72.55,3683.8,0.98,3685.0,3682.0,3683.8,-0.868,-0.271,0.2,1455.45,1.12,1457.0,1452.0,1455.45,-0.951,2.32,0.2,1086.35,0.96,1088.0,1085.0,1086.35,0.261,-0.877,0.1
D2,19.25,72.45,3683.0,2.7,3685.0,3672.0,3683.0,-3.316,10.783,0.1,1454.65,4.21,1457.0,1437.0,1454.66,-3.645,12.474,0.2,1089.3,13.95,1150.0,1085.0,1089.39,4.105,14.926,0.3
D2,19.28,72.35,3681.7,4.16,3684.0,3672.0,3681.7,-1.799,1.488,0.1,1453.0,6.77,1457.0,1437.0,1453.02,-1.903,1.728,0.2,1095.55,22.88,1150.0,1085.0,1095.79,1.957,1.836,0.1
D2,19.31,72.25,3680.5,4.97,3684.0,3672.0,3680.5,-1.066,-0.745,0.1,1451.1,8.18,1457.0,1437.0,1451.12,-1.122,-0.69,0.1,1101.85,27.81,1150.0,1085.0,1102.2,1.153,-0.668,0.1
D2,19.34,72.15,3679.3,5.41,3684.0,3672.0,3679.3,-0.565,-1.6,0.1,1449.2,8.99,1457.0,1437.0,1449.23,-0.605,-1.6,0.1,1108.15,30.71,1150.0,1085.0,1108.58,0.628,-1.604,0.1
D2,19.37,72.05,3678.1,5.57,3684.0,3672.0,3678.1,-0.149,-1.912,0.1,1447.4,9.44,1457.0,1437.0,1447.43,-0.182,-1.942,0.1,1114.55,32.07,1150.0,1085.0,1115.01,0.201,-1.959,0.1
D2,19.39,72.0,3676.9,5.46,3684.0,3672.0,3676.9,0.246,-1.879,0.1,1445.6,9.53,1457.0,1437.0,1445.63,0.216,-1.934,0.1,1120.95,32.12,1150.0,1085.0,1121.41,-0.201,-1.959,0.1
D2,19.42,72.0,3675.7,5.07,3684.0,3672.0,3675.7,0.666,-1.502,0.1,1443.8,9.28,1457.0,1437.0,1443.83,0.639,-1.578,0.1,1127.35,30.87,1150.0,1085.0,1127.77,-0.629,-1.604,0.1
D2,19.45,72.0,3674.5,4.33,3682.0,3672.0,3674.5,1.155,-0.667,0.1,1442.0,8.66,1457.0,1437.0,1442.03,1.155,-0.667,0.1,1133.75,28.15,1150.0,1085.0,1134.1,-1.155,-0.667,0.1
D2,19.48,72.0,3673.5,3.57,3682.0,3672.0,3673.5,1.96,1.843,0.1,1440.0,7.14,1457.0,1437.0,1440.02,1.96,1.843,0.1,1140.25,23.21,1150.0,1085.0,1140.49,-1.96,1.843,0.1
D2,19.51,72.0,3673.05,3.15,3683.0,3672.0,3673.05,2.679,5.206,0.1,1438.95,5.85,1457.0,1437.0,1438.96,2.67,5.139,0.1,1143.65,19.06,1150.0,1085.0,1143.81,-2.67,5.135,0.1
D2,19.52,72.0,3673.65,3.93,3683.0,3672.0,3673.65,1.96,1.843,0.1,1439.85,6.78,1456.0,1437.0,1439.87,1.96,1.843,0.1,1140.7,22.14,1150.0,1088.0,1140.91,-1.96,1.843,0.1
D2,19.52,72.0,3674.75,4.76,3683.0,3672.0,3674.75,1.155,-0.667,0.1,1441.75,8.23,1456.0,1437.0,1441.77,1.155,-0.667,0.1,1134.5,26.85,1150.0,1088.0,1134.82,-1.155,-0.667,0.1
D2,19.52,72.0,3675.8,5.18,3683.0,3672.0,3675.8,0.634,-1.592,0.1,1443.75,9.21,1458.0,1437.0,1443.78,0.636,-1.586,0.1,1128.4,29.44,1150.0,1088.0,1128.78,-0.63,-1.603,0.1
D2,19.52,72.0,3676.8,5.33,3683.0,3672.0,3676.8,0.221,-1.929,0.1,1445.45,9.38,1458.0,1437.0,1445.48,0.223,-1.922,0.1,1122.35,30.57,1150.0,1088.0,1122.77,-0.202,-1.958,0.1
D2,19.52,72.0,3677.9,5.36,3683.0,3672.0,3677.9,-0.181,-1.945,0.1,1447.25,9.31,1458.0,1437.0,1447.28,-0.176,-1.937,0.1,1116.35,30.45,1150.0,1088.0,1116.77,0.199,-1.958,0.1
D2,19.52,72.0,3679.05,5.2,3684.0,3672.0,3679.05,-0.598,-1.605,0.1,1448.95,8.83,1458.0,1437.0,1448.98,-0.587,-1.6,0.1,1110.25,29.18,1150.0,1088.0,1110.63,0.627,-1.604,0.1
D2,19.52,72.0,3680.25,4.8,3684.0,3672.0,3680.25,-1.098,-0.717,0.1,1450.55,7.92,1458.0,1437.0,1450.57,-1.071,-0.731,0.1,1104.05,26.54,1150.0,1088.0,1104.37,1.152,-0.669,0.1
D2,19.52,72.0,3681.45,4.03,3684.0,3672.0,3681.45,-1.841,1.583,0.2,1452.15,6.51,1458.0,1437.0,1452.16,-1.772,1.466,0.1,1097.85,21.92,1150.0,1088.0,1098.07,1.954,1.831,0.1
D2,19.52,72.0,3682.65,2.55,3684.0,3672.0,3682.65,-3.583,12.133,0.5,1453.75,4.12,1458.0,1437.0,1453.76,-3.249,10.724,0.1,1091.65,13.41,1150.0,1088.0,1091.73,4.102,14.907,0.2
D2,19.52,72.0,3683.3,0.78,3684.0,3681.0,3683.3,-1.209,1.444,0.1,1454.4,1.53,1458.0,1453.0,1454.4,0.567,-0.812,0.1,1088.55,0.86,1090.0,1088.0,1088.55,1.006,-0.904,0.1
D2,19.52,72.0,3683.4,0.8,3684.0,3681.0,3683.4,-1.43,1.715,0.1,1454.1,1.48,1458.0,1453.0,1454.1,1.031,0.03,0.1,1088.55,0.86,1090.0,1088.0,1088.55,1.006,-0.904,0.1
D2,19.52,72.0,3683.5,0.81,3684.0,3681.0,3683.5,-1.717,2.355,0.1,1453.8,1.36,1458.0,1453.0,1453.8,1.665,2.039,0.1,1088.55,0.86,1090.0,1088.0,1088.55,1.006,-0.904,0.1
D2,19.52,72.0,3683.45,1.07,3684.0,3680.0,3683.45,-2.189,3.802,0.1,1453.5,0.87,1455.0,1453.0,1453.5,1.155,-0.667,0.1,1088.45,0.8,1090.0,1088.0,1088.45,1.314,-0.162,0.1
D2,19.52,72.0,3683.25,1.41,3684.0,3680.0,3683.25,-1.733,1.293,0.1,1453.6,0.92,1455.0,1453.0,1453.6,0.873,-1.238,0.1,1088.3,0.71,1090.0,1088.0,1088.3,1.96,1.843,0.1
D2,19.52,72.0,3683.25,1.41,3684.0,3680.0,3683.25,-1.733,1.293,0.1,1453.8,1.33,1457.0,1453.0,1453.8,1.398,0.612,0.1,1087.7,1.31,1090.0,1084.0,1087.7,-1.983,3.89,0.4
D2,19.52,72.0,3683.1,1.45,3684.0,3680.0,3683.1,-1.366,0.303,0.1,1454.3,2.03,1459.0,1453.0,1454.3,1.317,0.315,0.1,1087.4,1.28,1088.0,1084.0,1087.4,-1.92,2.15,0.1
D2,19.52,72.0,3683.0,1.41,3684.0,3680.0,3683.0,-1.273,0.2,0.1,1454.4,2.35,1459.0,1450.0,1454.4,0.62,-0.439,0.1,1087.5,1.36,1089.0,1084.0,1087.5,-1.669,1.693,0.2
D2,19.52,72.0,3682.75,1.51,3684.0,3680.0,3682.75,-0.959,-0.598,0.1,1454.65,2.46,1459.0,1450.0,1454.65,0.407,-0.838,0.1,1087.5,1.4,1089.0,1084.0,1087.5,-1.487,1.29,0.2
D2,19.52,72.0,3682.35,1.65,3684.0,3680.0,3682.35,-0.501,-1.415,0.2,1454.65,2.46,1459.0,1450.0,1454.65,0.407,-0.838,0.1,1087.4,1.39,1089.0,1084.0,1087.4,-1.292,0.932,0.2
D2,19.52,72.0,3681.95,1.69,3684.0,3680.0,3681.95,-0.109,-1.705,0.2,1454.65,2.46,1459.0,1450.0,1454.65,0.407,-0.838,0.1,1087.3,1.38,1089.0,1084.0,1087.3,-1.116,0.699,0.2
D2,19.52,72.0,3681.55,1.63,3684.0,3680.0,3681.55,0.259,-1.659,0.2,1454.65,2.46,1459.0,1450.0,1454.65,0.407,-0.838,0.1,1087.2,1.36,1089.0,1084.0,1087.2,-0.956,0.582,0.2
D2,19.52,72.0,3681.2,1.44,3684.0,3680.0,3681.2,0.56,-1.379,0.1,1454.75,2.43,1459.0,1450.0,1454.75,0.314,-0.807,0.1,1086.95,1.5,1089.0,1084.0,1086.95,-0.716,-0.162,0.3
D2,19.52,72.0,3681.1,1.26,3683.0,3680.0,3681.1,0.56,-1.396,0.1,1454.85,2.39,1459.0,1450.0,1454.85,0.221,-0.744,0.1,1086.55,1.69,1089.0,1084.0,1086.55,-0.336,-0.972,0.3
D2,19.52,72.0,3681.2,1.21,3683.0,3680.0,3681.2,0.463,-1.36,0.1,1454.85,2.39,1459.0,1450.0,1454.85,0.221,-0.744,0.1,1086.15,1.77,1089.0,1084.0,1086.15,0.043,-1.202,0.1
D2,19.52,72.0,3681.0,1.05,3683.0,3680.0,3681.0,0.78,-0.603,0.1,1454.65,2.29,1459.0,1450.0,1454.65,0.434,-0.265,0.1,1086.15,1.77,1089.0,1084.0,1086.15,0.043,-1.202,0.1
D2,19.52,72.0,3680.9,0.99,3683.0,3680.0,3680.9,1.115,0.244,0.1,1454.25,1.79,1458.0,1450.0,1454.25,0.148,0.662,0.6,1085.95,1.88,1089.0,1084.0,1085.95,0.207,-1.413,0.1
D2,19.52,72.0,3681.1,1.48,3685.0,3680.0,3681.1,1.772,2.082,0.1,1454.35,1.28,1458.0,1453.0,1454.35,0.77,0.889,0.1,1085.65,1.71,1089.0,1084.0,1085.65,0.253,-1.5,0.1
D2,19.52,72.0,3681.45,1.83,3685.0,3680.0,3681.45,1.28,-0.026,0.1,1454.3,0.95,1455.0,1453.0,1454.3,-0.629,-1.604,0.1,1085.65,1.68,1088.0,1084.0,1085.65,0.118,-1.819,0.1
D2,19.52,72.0,3681.95,2.04,3685.0,3680.0,3681.95,0.743,-1.259,0.1,1454.5,0.87,1455.0,1453.0,1454.5,-1.155,-0.667,0.1,1085.75,1.79,1088.0,1084.0,1085.75,0.115,-1.848,0.1
D2,19.52,72.0,3682.45,2.11,3685.0,3680.0,3682.45,0.326,-1.771,0.1,1454.7,0.71,1455.0,1453.0,1454.7,-1.96,1.843,0.1,1085.85,1.88,1088.0,1084.0,1085.85,0.082,-1.907,0.1
D2,19.52,72.0,3682.95,2.06,3685.0,3680.0,3682.95,-0.036,-1.94,0.1,1454.9,0.44,1455.0,1453.0,1454.9,-4.129,15.053,0.2,1085.95,1.96,1088.0,1084.0,1085.95,0.03,-1.971,0.1
D2,19.52,72.0,3683.4,1.96,3685.0,3681.0,3683.4,-0.408,-1.833,0.1,1455.0,0.0,1455.0,1455.0,1455.0,0.0,0.0,0.0,1086.2,1.99,1088.0,1084.0,1086.2,-0.201,-1.96,0.1
D2,19.52,72.0,3683.8,1.83,3685.0,3681.0,3683.8,-0.873,-1.238,0.1,1455.0,0.0,1455.0,1455.0,1455.0,0.0,0.0,0.0,1086.6,1.91,1088.0,1084.0,1086.6,-0.629,-1.604,0.1
D2,19.52,72.0,3684.1,1.58,3685.0,3681.0,3684.1,-1.387,0.053,0.1,1454.9,0.3,1455.0,1454.0,1454.9,-2.667,5.111,0.1,1087.0,1.73,1088.0,1084.0,1087.0,-1.155,-0.667,0.1
D2,19.52,72.0,3684.4,1.2,3685.0,3681.0,3684.4,-2.194,3.491,0.1,1454.8,0.4,1455.0,1454.0,1454.8,-1.5,0.25,0.1,1087.4,1.43,1088.0,1084.0,1087.4,-1.96,1.843,0.1
D2,19.52,72.0,3684.7,0.46,3685.0,3684.0,3684.7,-0.873,-1.238,0.1,1454.7,0.46,1455.0,1454.0,1454.7,-0.873,-1.238,0.1,1087.8,0.87,1088.0,1084.0,1087.8,-4.129,15.053,0.1
D2,19.52,72.0,3684.6,0.49,3685.0,3684.0,3684.6,-0.408,-1.833,0.1,1454.6,0.49,1455.0,1454.0,1454.6,-0.408,-1.833,0.1,1088.0,0.0,1088.0,1088.0,1088.0,0.0,0.0,0.0
D2,19.52,72.0,3684.5,0.5,3685.0,3684.0,3684.5,0.0,-2.0,0.1,1454.5,0.5,1455.0,1454.0,1454.5,0.0,-2.0,0.1,1088.0,0.0,1088.0,1088.0,1088.0,0.0,0.0,0.0
D2,19.52,72.0,3684.4,0.49,3685.0,3684.0,3684.4,0.408,-1.833,0.1,1454.4,0.49,1455.0,1454.0,1454.4,0.408,-1.833,0.1,1088.0,0.0,1088.0,1088.0,1088.0,0.0,0.0,0.0
D2,19.52,72.0,3684.3,0.46,3685.0,3684.0,3684.3,0.873,-1.238,0.1,1454.3,0.46,1455.0,1454.0,1454.3,0.873,-1.238,0.1,1088.0,0.0,1088.0,1088.0,1088.0,0.0,0.0,0.0
D2,19.52,72.0,3684.2,0.4,3685.0,3684.0,3684.2,1.5,0.25,0.1,1454.2,0.4,1455.0,1454.0,1454.2,1.5,0.25,0.1,1088.0,0.0,1088.0,1088.0,1088.0,0.0,0.0,0.0
D2,19.52,72.0,3683.7,1.27,3685.0,3680.0,3683.7,-2.361,4.343,0.3,1453.8,0.98,1455.0,1451.0,1453.8,-2.143,3.896,0.4,1087.8,0.6,1088.0,1086.0,1087.8,-2.667,5.111,0.1
D2,19.52,72.0,3683.2,1.6,3684.0,3680.0,3683.2,-1.5,0.25,0.1,1453.4,1.2,1454.0,1451.0,1453.4,-1.5,0.25,0.1,1087.6,0.8,1088.0,1086.0,1087.6,-1.5,0.25,0.1
D2,19.52,72.0,3682.8,1.83,3684.0,3680.0,3682.8,-0.873,-1.238,0.1,1453.1,1.37,1454.0,1451.0,1453.1,-0.873,-1.238,0.1,1087.4,0.92,1088.0,1086.0,1087.4,-0.873,-1.238,0.1
D2,19.53,72.0,3682.4,1.96,3684.0,3680.0,3682.4,-0.408,-1.833,0.1,1452.8,1.47,1454.0,1451.0,1452.8,-0.408,-1.833,0.1,1087.2,0.98,1088.0,1086.0,1087.2,-0.408,-1.833,0.1
D2,19.53,72.0,3682.0,2.0,3684.0,3680.0,3682.0,0.0,-2.0,0.1,1452.5,1.5,1454.0,1451.0,1452.5,0.0,-2.0,0.1,1087.0,1.0,1088.0,1086.0,1087.0,0.0,-2.0,0.1
D2,19.54,72.0,3681.6,1.96,3684.0,3680.0,3681.6,0.408,-1.833,0.1,1452.2,1.47,1454.0,1451.0,1452.2,0.408,-1.833,0.1,1086.8,0.98,1088.0,1086.0,1086.8,0.408,-1.833,0.1
D2,19.54,72.0,3681.2,1.83,3684.0,3680.0,3681.2,0.873,-1.238,0.1,1451.9,1.37,1454.0,1451.0,1451.9,0.873,-1.238,0.1,1086.6,0.92,1088.0,1086.0,1086.6,0.873,-1.238,0.1
D2,19.55,72.0,3680.9,1.61,3684.0,3680.0,3680.9,1.314,-0.162,0.1,1452.0,2.0,1459.0,1451.0,1452.0,2.25,4.75,0.1,1086.65,1.28,1091.0,1086.0,1086.65,2.12,4.06,0.1
D2,19.56,72.0,3680.7,1.31,3684.0,3680.0,3680.7,1.639,1.264,0.1,1452.5,2.87,1459.0,1451.0,1452.5,1.646,0.997,0.1,1086.95,1.8,1091.0,1086.0,1086.95,1.613,0.896,0.1
D2,19.56,72.0,3680.5,0.87,3682.0,3680.0,3680.5,1.155,-0.667,0.1,1453.0,3.46,1459.0,1451.0,1453.0,1.155,-0.667,0.1,1087.25,2.17,1091.0,1086.0,1087.25,1.155,-0.667,0.1
D2,19.57,72.0,3680.7,0.95,3682.0,3680.0,3680.7,0.629,-1.604,0.1,1453.8,3.82,1459.0,1451.0,1453.81,0.629,-1.604,0.1,1087.75,2.38,1091.0,1086.0,1087.75,0.629,-1.604,0.1
D2,19.57,72.0,3680.9,0.99,3682.0,3680.0,3680.9,0.201,-1.96,0.1,1454.6,3.98,1459.0,1451.0,1454.61,0.201,-1.96,0.1,1088.25,2.49,1091.0,1086.0,1088.25,0.201,-1.96,0.1
D2,19.58,72.0,3681.1,0.99,3682.0,3680.0,3681.1,-0.201,-1.96,0.1,1455.4,3.98,1459.0,1451.0,1455.41,-0.201,-1.96,0.1,1088.75,2.49,1091.0,1086.0,1088.75,-0.201,-1.96,0.1
D2,19.58,72.0,3681.35,1.01,3683.0,3680.0,3681.35,-0.453,-1.446,0.1,1455.95,3.79,1459.0,1451.0,1455.95,-0.475,-1.723,0.1,1089.0,2.45,1091.0,1086.0,1089.0,-0.408,-1.833,0.1
D2,19.58,72.0,3681.6,0.97,3683.0,3680.0,3681.6,-0.777,-0.692,0.1,1456.3,3.47,1459.0,1451.0,1456.3,-0.642,-1.391,0.1,1089.1,2.36,1091.0,1086.0,1089.1,-0.483,-1.713,0.1
D2,19.58,72.0,3681.8,0.81,3683.0,3680.0,3681.8,-1.298,1.094,0.2,1456.7,3.03,1459.0,1451.0,1456.7,-0.829,-0.858,0.1,1089.3,2.17,1091.0,1086.0,1089.3,-0.623,-1.418,0.1
D2,19.58,72.0,3682.0,0.55,3683.0,3680.0,3682.0,-1.826,7.0,0.2,1457.1,2.47,1459.0,1451.0,1457.1,-0.834,-0.542,0.1,1089.5,1.94,1091.0,1086.0,1089.5,-0.723,-1.093,0.1
D2,19.58,72.0,3682.1,0.3,3683.0,3682.0,3682.1,2.667,5.111,0.1,1457.1,2.12,1459.0,1454.0,1457.1,-0.257,-1.849,0.1,1089.45,1.8,1091.0,1086.0,1089.45,-0.534,-1.209,0.1
D2,19.58,72.0,3682.1,0.3,3683.0,3682.0,3682.1,2.667,5.111,0.1,1456.7,2.1,1459.0,1454.0,1456.7,0.14,-1.886,0.1,1089.15,1.77,1091.0,1086.0,1089.15,-0.174,-1.374,0.1
D2,19.58,72.0,3682.1,0.3,3683.0,3682.0,3682.1,2.667,5.111,0.1,1456.3,2.0,1459.0,1454.0,1456.3,0.556,-1.572,0.1,1088.85,1.68,1091.0,1086.0,1088.85,0.174,-1.203,0.1
D2,19.58,72.0,3682.1,0.3,3683.0,3682.0,3682.1,2.667,5.111,0.1,1455.9,1.81,1459.0,1454.0,1455.9,1.054,-0.707,0.1,1088.55,1.53,1091.0,1086.0,1088.55,0.531,-0.587,0.2
D2,19.58,72.0,3682.1,0.3,3683.0,3682.0,3682.1,2.667,5.111,0.1,1455.5,1.5,1459.0,1454.0,1455.5,1.778,1.556,0.2,1088.25,1.3,1091.0,1086.0,1088.25,0.898,0.914,0.3
